"names.deg.","deg","degree_centrality","closeness_centrality","eigenvector_centrality","betweenness_centrality"
"NRSN2",116,116,NA,0.0707051053873987,0
"NSA2",129,129,NA,0.0762507659543954,0
"NSDHL",90,90,NA,0.0579439813707776,0
"NSFL1C",135,135,NA,0.0786399158503778,0
"NSL1",142,142,NA,0.080339950545201,0
"NSMAF",107,107,NA,0.0673927588646528,0
"NSMCE1",120,120,NA,0.0718526206702678,0
"NSMCE2",131,131,NA,0.0768445641159144,0
"NSMCE4A",119,119,NA,0.0723393892342408,0
"NSMF",94,94,NA,0.059457009627988,0
"NSRP1",113,113,NA,0.0701481556924882,0
"NSUN2",118,118,NA,0.0728874131018568,0
"NSUN3",119,119,NA,0.0720443592041087,0
"NSUN4",128,128,NA,0.0761212214542041,0
"NSUN5",118,118,NA,0.0725996767332583,0
"NSUN6",117,117,NA,0.071770570837414,0
"NT5C",122,122,NA,0.0748593142059502,0
"NT5C1A",48,48,NA,0.0324139806313227,0
"NT5C2",117,117,NA,0.0710633516410088,0
"NT5C3A",123,123,NA,0.0747489532658852,0
"NT5DC1",124,124,NA,0.0749249554472032,0
"NT5DC2",120,120,NA,0.0733595752988773,0
"NT5DC3",113,113,NA,0.0684788932742412,0
"NT5E",93,93,NA,0.0595464466250009,0
"NT5M",102,102,NA,0.0643987421273242,0
"NTAN1",111,111,NA,0.0684899328052446,0
"NTHL1",124,124,NA,0.073349810197375,0
"NTMT1",119,119,NA,0.0724462438026238,0
"NTPCR",93,93,NA,0.060595072181152,0
"NTRK1",104,104,NA,0.0647796177262237,0
"NTSR2",59,59,NA,0.0388080750839243,0
"NUB1",108,108,NA,0.0650392945284543,0
"NUBP1",113,113,NA,0.0700898198521901,0
"NUBP2",121,121,NA,0.0726602103505718,0
"NUBPL",106,106,NA,0.0675431458353843,0
"NUCB1",113,113,NA,0.0694335574409062,0
"NUCB2",119,119,NA,0.0713704115704771,0
"NUCKS1",140,140,NA,0.0794571125140602,0
"NUDC",109,109,NA,0.0678940640659406,0
"NUDCD1",134,134,NA,0.0782152968501886,0
"NUDCD2",126,126,NA,0.0757209752245636,0
"NUDCD3",126,126,NA,0.0767537011653481,0
"NUDT1",107,107,NA,0.0677590172959805,0
"NUDT13",101,101,NA,0.0628042145581828,0
"NUDT14",60,60,NA,0.0395030990568429,0
"NUDT15",129,129,NA,0.0769986621265351,0
"NUDT16",104,104,NA,0.0652221611337617,0
"NUDT18",125,125,NA,0.0739105044546665,0
"NUDT19",121,121,NA,0.0741618400521104,0
"NUDT2",122,122,NA,0.073737465444448,0
"NUDT21",120,120,NA,0.0729805407409693,0
"NUDT22",110,110,NA,0.0692684161977151,0
"NUDT3",132,132,NA,0.0769099149771633,0
"NUDT4",114,114,NA,0.0704666784027866,0
"NUDT4P1",110,110,NA,0.068810529946062,0
"NUDT5",126,126,NA,0.0755545927889403,0
"NUDT6",120,120,NA,0.0736577928676214,0
"NUDT7",100,100,NA,0.0635584970277454,0
"NUDT8",129,129,NA,0.0760375748108206,0
"NUDT9",132,132,NA,0.0779352546630331,0
"NUF2",138,138,NA,0.0803326169009128,0
"NUFIP1",122,122,NA,0.0733829462933398,0
"NUFIP2",127,127,NA,0.0773501934968046,0
"NUGGC",29,29,NA,0.0184617372170719,0
"NUMA1",127,127,NA,0.0752222434953153,0
"NUMB",116,116,NA,0.0704791889976454,0
"NUP107",134,134,NA,0.0776536209455983,0
"NUP133",124,124,NA,0.0762937360102793,0
"NUP153",137,137,NA,0.0799310964803026,0
"NUP155",132,132,NA,0.078078620647001,0
"NUP188",129,129,NA,0.076706422419127,0
"NUP205",122,122,NA,0.0729773134655464,0
"NUP210",123,123,NA,0.0725417382947858,0
"NUP214",128,128,NA,0.0753033590447521,0
"NUP35",122,122,NA,0.0736939398145314,0
"NUP37",122,122,NA,0.073991358580686,0
"NUP43",113,113,NA,0.0705418134090112,0
"NUP50",105,105,NA,0.0664677601423395,0
"NUP54",133,133,NA,0.0789128705783863,0
"NUP62",129,129,NA,0.0766817822414956,0
"NUP62CL",86,86,NA,0.0566931785279595,0
"NUP85",127,127,NA,0.0754892922672107,0
"NUP88",126,126,NA,0.0748496991481743,0
"NUP93",104,104,NA,0.0661539866347562,0
"NUP98",131,131,NA,0.0778188760022394,0
"NUPL1",109,109,NA,0.0686728237747145,0
"NUPL2",133,133,NA,0.0775975435531946,0
"NUPR1",59,59,NA,0.0398483928597026,0
"NUS1",124,124,NA,0.0749373865799498,0
"NUSAP1",129,129,NA,0.0757017608665123,0
"NUTF2",139,139,NA,0.079742604149546,0
"NVL",127,127,NA,0.0769358803188959,0
"NXF1",127,127,NA,0.0769747703985056,0
"NXN",83,83,NA,0.0556420364525251,0
"NXPE3",100,100,NA,0.0638960793709139,0
"NXT1",120,120,NA,0.0735958307853456,0
"NXT2",117,117,NA,0.0708169310666209,0
"NYAP1",103,103,NA,0.0645274016028537,0
"OAF",84,84,NA,0.0546332489686669,0
"OARD1",126,126,NA,0.0755233169157102,0
"OAT",108,108,NA,0.0668033240480346,0
"OAZ1",119,119,NA,0.0721205362646152,0
"OAZ2",100,100,NA,0.0643197030444574,0
"OAZ3",112,112,NA,0.0699868210922479,0
"OBFC1",121,121,NA,0.0726118708432544,0
"OBSL1",102,102,NA,0.0624790271364016,0
"OCEL1",120,120,NA,0.0733685234013055,0
"OCIAD1",131,131,NA,0.0775778656350346,0
"OCIAD2",80,80,NA,0.0524858467423157,0
"OCLN",97,97,NA,0.0613003809618833,0
"OCRL",80,80,NA,0.0531164471985965,0
"OCSTAMP",45,45,NA,0.0309341046451417,0
"ODC1",132,132,NA,0.0773741063518983,0
"ODF2",116,116,NA,0.0716429615465272,0
"ODF4",28,28,NA,0.019920818541423,0
"OFD1",118,118,NA,0.0722268137335744,0
"OGDH",130,130,NA,0.0776680564675944,0
"OGFOD1",119,119,NA,0.0728056558148864,0
"OGFOD2",127,127,NA,0.0756860478764865,0
"OGFOD3",120,120,NA,0.0716259316662042,0
"OGFR",100,100,NA,0.0627157030969336,0
"OGG1",124,124,NA,0.0747380181359315,0
"OGT",133,133,NA,0.0787630895865828,0
"OIP5",128,128,NA,0.0753569304478898,0
"OIP5-AS1",121,121,NA,0.0723190380725414,0
"OIT3",24,24,NA,0.0161309994804182,0
"OLA1",121,121,NA,0.0750715948448364,0
"OLFML3",85,85,NA,0.053664879721101,0
"OMA1",119,119,NA,0.0731886661026461,0
"ONECUT1",50,50,NA,0.0344970913763638,0
"OPA1",131,131,NA,0.0772681967408478,0
"OPA3",126,126,NA,0.074856972695543,0
"OPHN1",94,94,NA,0.0590156248308738,0
"OPN1SW",46,46,NA,0.0302802157806488,0
"OPN3",119,119,NA,0.0699536750962579,0
"OPN5",37,37,NA,0.0257623645800698,0
"OPTN",101,101,NA,0.0649043380282885,0
"OR2AT4",23,23,NA,0.0154507618316325,0
"OR2F1",31,31,NA,0.0205061189051129,0
"OR2L13",78,78,NA,0.0501851597998998,0
"OR4K17",30,30,NA,0.0194474648139775,0
"OR4K2",20,20,NA,0.0135275290031652,0
"OR4K5",27,27,NA,0.017372467261382,0
"OR51B5",67,67,NA,0.0437886331582524,0
"OR51V1",14,14,NA,0.00880104749433871,0
"OR52A1",67,67,NA,0.0418657554879309,0
"OR52A5",59,59,NA,0.0391372048380585,0
"OR52B6",25,25,NA,0.0172848588743895,0
"OR52M1",15,15,NA,0.0107960636793526,0
"OR7G1",18,18,NA,0.0126136299881269,0
"OR8G2",42,42,NA,0.0285160555752491,0
"ORAI1",129,129,NA,0.0767215422675293,0
"ORAI3",128,128,NA,0.0751525361366691,0
"ORAOV1",118,118,NA,0.0732833154612892,0
"ORC1",122,122,NA,0.0752080540681917,0
"ORC2",127,127,NA,0.0748924085535558,0
"ORC3",112,112,NA,0.0695082875218297,0
"ORC4",129,129,NA,0.0763801857277675,0
"ORC5",121,121,NA,0.0737296947717289,0
"ORC6",121,121,NA,0.0733992946652573,0
"ORM1",46,46,NA,0.0292451997248758,0
"ORM2",50,50,NA,0.0328289572159401,0
"ORMDL1",130,130,NA,0.0771808124861628,0
"ORMDL2",118,118,NA,0.0718582575251589,0
"ORMDL3",130,130,NA,0.076181965078293,0
"OS9",112,112,NA,0.0692938017869644,0
"OSBP",126,126,NA,0.0750757763506626,0
"OSBPL11",118,118,NA,0.0717835311865156,0
"OSBPL2",121,121,NA,0.0719078574804588,0
"OSBPL3",123,123,NA,0.0744948360233044,0
"OSBPL6",105,105,NA,0.0637364574449186,0
"OSBPL7",105,105,NA,0.066213720562398,0
"OSBPL8",125,125,NA,0.0763141771384909,0
"OSBPL9",96,96,NA,0.0613825545090072,0
"OSER1",133,133,NA,0.0783765756816858,0
"OSGEP",130,130,NA,0.0764515179528737,0
"OSGEPL1",118,118,NA,0.0729761903284851,0
"OSGIN1",113,113,NA,0.0670270420542076,0
"OSGIN2",127,127,NA,0.0757707287978143,0
"OSMR",95,95,NA,0.0579614227801565,0
"OST4",121,121,NA,0.0732878914706474,0
"OSTC",100,100,NA,0.0643547019201434,0
"OSTF1",110,110,NA,0.0692152788402085,0
"OSTM1",113,113,NA,0.0704434122826964,0
"OTOP2",77,77,NA,0.0500630186182065,0
"OTUB1",120,120,NA,0.0740689745659046,0
"OTUB2",78,78,NA,0.0507204877699147,0
"OTUD1",100,100,NA,0.0635607410019672,0
"OTUD3",114,114,NA,0.0700266686393436,0
"OTUD4",121,121,NA,0.0729538894692,0
"OTUD5",116,116,NA,0.0708210288498194,0
"OTUD6B",118,118,NA,0.073106991161292,0
"OTUD7B",134,134,NA,0.0783370250933456,0
"OTULIN",129,129,NA,0.0759427470181087,0
"OTX1",98,98,NA,0.0620574106304723,0
"OXCT1",117,117,NA,0.0720821633014818,0
"OXLD1",124,124,NA,0.0748083206529366,0
"OXNAD1",125,125,NA,0.0752076160718381,0
"OXR1",101,101,NA,0.061280278026083,0
"OXSM",115,115,NA,0.0710437506338321,0
"OXSR1",137,137,NA,0.0782932557367079,0
"P2RX1",76,76,NA,0.0482288925631615,0
"P2RX4",121,121,NA,0.0740045966587729,0
"P2RX6",109,109,NA,0.0653973513518765,0
"P2RX6P",85,85,NA,0.0519484825660536,0
"P2RY1",94,94,NA,0.0600722693546731,0
"P2RY8",82,82,NA,0.0504785148792344,0
"P4HA1",133,133,NA,0.0783380107013237,0
"P4HA2",86,86,NA,0.0564676214562604,0
"P4HB",132,132,NA,0.0776597219367043,0
"P4HTM",110,110,NA,0.0681387949393596,0
"PA2G4",136,136,NA,0.0788548225114008,0
"PA2G4P4",86,86,NA,0.0522282539411919,0
"PAAF1",126,126,NA,0.0755603139179313,0
"PABPC1",138,138,NA,0.0794365872095576,0
"PABPC1L",107,107,NA,0.0679614856407638,0
"PABPC4",124,124,NA,0.0733960454212287,0
"PABPN1",128,128,NA,0.0754106357998969,0
"PACRG",104,104,NA,0.0657091856901179,0
"PACRGL",113,113,NA,0.0700650565978959,0
"PACS2",109,109,NA,0.0685874196871951,0
"PACSIN2",112,112,NA,0.0689893476607489,0
"PACSIN3",104,104,NA,0.0621516823691745,0
"PAF1",127,127,NA,0.0763520090323091,0
"PAFAH1B1",103,103,NA,0.0656249520749106,0
"PAFAH1B2",127,127,NA,0.0762420217380317,0
"PAFAH1B3",117,117,NA,0.072265555173524,0
"PAFAH2",134,134,NA,0.078237952533939,0
"PAGR1",130,130,NA,0.0766327251184071,0
"PAICS",132,132,NA,0.0766856504829307,0
"PAIP1",120,120,NA,0.0732062828479635,0
"PAIP2",127,127,NA,0.0771317967618194,0
"PAIP2B",88,88,NA,0.056411717353619,0
"PAK1",106,106,NA,0.0663900864109718,0
"PAK1IP1",124,124,NA,0.0741987404344305,0
"PAK2",117,117,NA,0.0719791872230192,0
"PAK4",114,114,NA,0.0687467261309699,0
"PAK6",49,49,NA,0.0331598150498059,0
"PALB2",131,131,NA,0.0776790509855393,0
"PALM3",83,83,NA,0.052015572555896,0
"PALMD",78,78,NA,0.049891000375123,0
"PAM16",95,95,NA,0.0598136247279528,0
"PAMR1",54,54,NA,0.0353675304804473,0
"PAN2",129,129,NA,0.0764364585593922,0
"PAN3",118,118,NA,0.0724110016390086,0
"PAN3-AS1",116,116,NA,0.071594914596496,0
"PANK1",122,122,NA,0.0738535833235585,0
"PANK2",133,133,NA,0.0783190833692834,0
"PANK3",132,132,NA,0.077538203123587,0
"PANK4",104,104,NA,0.0648687693461363,0
"PANX1",124,124,NA,0.0753320953596019,0
"PANX2",62,62,NA,0.0409020442755213,0
"PAPD4",110,110,NA,0.0680305636534459,0
"PAPD5",112,112,NA,0.0689461878450554,0
"PAPD7",117,117,NA,0.0717546931873031,0
"PAPLN",66,66,NA,0.042389074557419,0
"PAPOLA",116,116,NA,0.0726119234020187,0
"PAPOLG",94,94,NA,0.0607273592498572,0
"PAPPA",74,74,NA,0.0475288552424887,0
"PAPSS1",112,112,NA,0.070603568752175,0
"PAPSS2",69,69,NA,0.0462633871314746,0
"PAQR3",96,96,NA,0.0609523778597782,0
"PAQR4",122,122,NA,0.0740945973503181,0
"PAQR8",108,108,NA,0.0665664206084532,0
"PAQR9",60,60,NA,0.0406821317747459,0
"PARD3B",70,70,NA,0.0458329780755205,0
"PARD6A",126,126,NA,0.0762503392595676,0
"PARD6B",122,122,NA,0.0737713168208258,0
"PARK2",103,103,NA,0.0656097669250185,0
"PARK7",135,135,NA,0.0789901243927073,0
"PARL",133,133,NA,0.0780988136696012,0
"PARN",126,126,NA,0.0753285862791435,0
"PARP1",124,124,NA,0.0737975747698966,0
"PARP11",85,85,NA,0.0559682706715618,0
"PARP12",107,107,NA,0.0652510712949626,0
"PARP14",101,101,NA,0.0631727879419474,0
"PARP16",115,115,NA,0.0698068659744172,0
"PARP2",145,145,NA,0.0807530897231514,0
"PARP3",124,124,NA,0.0746135049921195,0
"PARP4",133,133,NA,0.0767935394704052,0
"PARP6",119,119,NA,0.0729105898858852,0
"PARP8",88,88,NA,0.0552781139682688,0
"PARPBP",124,124,NA,0.0744348060458551,0
"PARS2",114,114,NA,0.0700110731469808,0
"PART1",39,39,NA,0.0241875927977367,0
"PASK",117,117,NA,0.0731147444802702,0
"PATL1",126,126,NA,0.0757378466765522,0
"PATZ1",120,120,NA,0.0725954328753703,0
"PAWR",101,101,NA,0.0634125005699974,0
"PAXBP1",141,141,NA,0.0806547827080963,0
"PAXBP1-AS1",112,112,NA,0.069530412642605,0
"PAXIP1",126,126,NA,0.0742303500035924,0
"PBK",109,109,NA,0.0676684770152903,0
"PBLD",133,133,NA,0.0778435624846643,0
"PBRM1",121,121,NA,0.0741355413759061,0
"PBX2",92,92,NA,0.0589410009819844,0
"PC",122,122,NA,0.0730704820390163,0
"PCBD1",85,85,NA,0.0550002705462574,0
"PCBD2",140,140,NA,0.0797609955760234,0
"PCBP1",134,134,NA,0.0792063575882314,0
"PCBP1-AS1",134,134,NA,0.0789325638189198,0
"PCBP2",135,135,NA,0.0789471906406148,0
"PCCA",121,121,NA,0.0736052457539307,0
"PCCB",122,122,NA,0.0742900399497991,0
"PCDH9",100,100,NA,0.0635726468246402,0
"PCDHA11",33,33,NA,0.0231052405854045,0
"PCDHA3",21,21,NA,0.0139674734384224,0
"PCDHA5",25,25,NA,0.0175853515168472,0
"PCDHA7",16,16,NA,0.0116642434082828,0
"PCDHB12",17,17,NA,0.0117240097156024,0
"PCDHB13",26,26,NA,0.0181935469073303,0
"PCDHB15",25,25,NA,0.0181248781741689,0
"PCDHB2",37,37,NA,0.0264600333758741,0
"PCDHB4",17,17,NA,0.0128796133806898,0
"PCDHB5",31,31,NA,0.0228622571986881,0
"PCDHB7",15,15,NA,0.0110395410010698,0
"PCDHB8",20,20,NA,0.0143470000454901,0
"PCDHGA1",31,31,NA,0.0216328094492169,0
"PCDHGA12",30,30,NA,0.0214841986614878,0
"PCDHGA4",30,30,NA,0.0216571625921464,0
"PCDHGA5",19,19,NA,0.0138477322615864,0
"PCDHGB1",41,41,NA,0.0283540863790369,0
"PCDHGC3",75,75,NA,0.0500178703170717,0
"PCED1A",106,106,NA,0.0667517222207002,0
"PCED1B",93,93,NA,0.0578038024100503,0
"PCF11",138,138,NA,0.078895786847645,0
"PCGF1",117,117,NA,0.0712786801868206,0
"PCGF2",120,120,NA,0.0725671070969964,0
"PCGF5",115,115,NA,0.0699320763122733,0
"PCGF6",89,89,NA,0.0587684650563436,0
"PCID2",132,132,NA,0.0774396151829088,0
"PCIF1",140,140,NA,0.0811018882981183,0
"PCK1",78,78,NA,0.049718413066967,0
"PCK2",124,124,NA,0.0745782549349424,0
"PCM1",136,136,NA,0.0800269499009989,0
"PCMT1",118,118,NA,0.0721877309732946,0
"PCMTD2",88,88,NA,0.0588002379940458,0
"PCNA",126,126,NA,0.0757172653281702,0
"PCNA-AS1",134,134,NA,0.0777251726128112,0
"PCNAP1",16,16,NA,0.0117801345622077,0
"PCNP",127,127,NA,0.0763267150610124,0
"PCNT",130,130,NA,0.0759674329398458,0
"PCNX",107,107,NA,0.067060873982757,0
"PCNXL3",128,128,NA,0.0748351897185704,0
"PCNXL4",130,130,NA,0.0773744224346521,0
"PCSK1N",47,47,NA,0.0313599854358134,0
"PCSK4",104,104,NA,0.0644349950617368,0
"PCSK7",114,114,NA,0.0700021424763385,0
"PCSK9",94,94,NA,0.0576225642283016,0
"PCTP",108,108,NA,0.0666154135990503,0
"PCYOX1",104,104,NA,0.0663299862381796,0
"PCYOX1L",106,106,NA,0.064764800287094,0
"PCYT1A",136,136,NA,0.0798525626565728,0
"PCYT1B",40,40,NA,0.0258754267001555,0
"PCYT2",117,117,NA,0.0690624481033879,0
"PDAP1",124,124,NA,0.0739546657599939,0
"PDCD10",133,133,NA,0.0782547999425238,0
"PDCD11",122,122,NA,0.0754138896941765,0
"PDCD2",119,119,NA,0.0728652455575809,0
"PDCD2L",103,103,NA,0.0656427714095413,0
"PDCD4",114,114,NA,0.0712977977516823,0
"PDCD5",118,118,NA,0.0720076699390489,0
"PDCD6",139,139,NA,0.0795812754617792,0
"PDCD6IP",128,128,NA,0.0767245820738257,0
"PDCL",118,118,NA,0.0711625238451371,0
"PDCL3",133,133,NA,0.0781232288881646,0
"PDE11A",24,24,NA,0.0162218486481806,0
"PDE12",123,123,NA,0.0738002669021287,0
"PDE3B",102,102,NA,0.0630149888076377,0
"PDE4A",136,136,NA,0.0771699375207537,0
"PDE4D",40,40,NA,0.0244292441977921,0
"PDE4DIP",92,92,NA,0.0586672134294106,0
"PDE5A",82,82,NA,0.0538172996423124,0
"PDE6D",117,117,NA,0.0717788598030719,0
"PDE6G",22,22,NA,0.0145727593206104,0
"PDE7A",130,130,NA,0.0771103763825074,0
"PDE8A",134,134,NA,0.0771618321572234,0
"PDF",127,127,NA,0.0756022934232108,0
"PDGFA",84,84,NA,0.0536994389155229,0
"PDGFB",79,79,NA,0.0514886120941881,0
"PDGFC",70,70,NA,0.0451368948952171,0
"PDGFRL",66,66,NA,0.0443677627884109,0
"PDHA1",96,96,NA,0.0616028236246755,0
"PDHB",114,114,NA,0.0709283915516245,0
"PDHX",111,111,NA,0.0700884823885894,0
"PDIA3",105,105,NA,0.0666060793501443,0
"PDIA4",132,132,NA,0.0767378963493752,0
"PDIA5",105,105,NA,0.0663270028906459,0
"PDIA6",109,109,NA,0.0659619635882183,0
"PDIK1L",125,125,NA,0.0751896327231099,0
"PDK1",125,125,NA,0.0763379189770207,0
"PDK2",109,109,NA,0.0673968078248817,0
"PDK3",89,89,NA,0.0575294998826008,0
"PDLIM1",103,103,NA,0.0645760416746787,0
"PDLIM5",115,115,NA,0.072225915833976,0
"PDLIM7",115,115,NA,0.0709060278121013,0
"PDP2",112,112,NA,0.0696472134725577,0
"PDPK1",101,101,NA,0.0607700644401215,0
"PDRG1",113,113,NA,0.0688857184915155,0
"PDS5A",131,131,NA,0.0775183442872134,0
"PDS5B",105,105,NA,0.0671766685289314,0
"PDSS1",110,110,NA,0.0678675471046892,0
"PDX1",45,45,NA,0.0279568534672604,0
"PDXDC1",124,124,NA,0.0747514426647532,0
"PDXDC2P",82,82,NA,0.0510026113046039,0
"PDXK",111,111,NA,0.0697347229723427,0
"PDXP",119,119,NA,0.0718984350603393,0
"PDZD8",115,115,NA,0.0721383414409173,0
"PDZD9",72,72,NA,0.0468320141922211,0
"PDZK1",68,68,NA,0.0407787821744039,0
"PDZK1IP1",37,37,NA,0.0255823167131555,0
"PEAK1",124,124,NA,0.0759449367243779,0
"PEAR1",89,89,NA,0.0571817383052683,0
"PEBP1",109,109,NA,0.0688039511379995,0
"PECR",78,78,NA,0.0515918683919881,0
"PEF1",124,124,NA,0.0733948914716627,0
"PEG10",100,100,NA,0.0632001661652115,0
"PEG3",44,44,NA,0.0292080438946195,0
"PELI1",106,106,NA,0.0684121454957377,0
"PELI3",87,87,NA,0.0570637990493042,0
"PELO",93,93,NA,0.0582919352861743,0
"PELP1",115,115,NA,0.0724689414877579,0
"PEMT",124,124,NA,0.0744900696940804,0
"PENK",60,60,NA,0.0406144151280518,0
"PER1",129,129,NA,0.0766044594974633,0
"PER2",125,125,NA,0.0744723725088735,0
"PER3",83,83,NA,0.0543877013640938,0
"PERP",97,97,NA,0.0593912816936149,0
"PET100",110,110,NA,0.0681322232402363,0
"PET117",127,127,NA,0.0761310838120384,0
"PEX1",128,128,NA,0.0769829458002903,0
"PEX10",114,114,NA,0.0698655770120035,0
"PEX11A",76,76,NA,0.0499647132393643,0
"PEX11B",119,119,NA,0.0739396067026359,0
"PEX12",125,125,NA,0.076061845144267,0
"PEX13",140,140,NA,0.0799225038448567,0
"PEX14",114,114,NA,0.0700083791184843,0
"PEX16",117,117,NA,0.0711877577662515,0
"PEX19",100,100,NA,0.0640496846837314,0
"PEX2",125,125,NA,0.0750572088428251,0
"PEX26",115,115,NA,0.0710138430892144,0
"PEX3",139,139,NA,0.0794566368297221,0
"PEX5",103,103,NA,0.0653742717369291,0
"PEX6",120,120,NA,0.0718004481560414,0
"PFAS",119,119,NA,0.0735882386173795,0
"PFDN2",116,116,NA,0.0712816159924442,0
"PFDN4",121,121,NA,0.0733627088538006,0
"PFDN5",104,104,NA,0.0659359604604549,0
"PFKFB1",60,60,NA,0.0373282339429153,0
"PFKFB2",110,110,NA,0.0673006850817014,0
"PFKFB3",92,92,NA,0.0589517529217792,0
"PFKFB4",118,118,NA,0.0714779883093684,0
"PFKL",107,107,NA,0.0680287228210983,0
"PFKM",136,136,NA,0.0791193587413308,0
"PFN1",135,135,NA,0.0777382490197881,0
"PFN2",101,101,NA,0.0643698267406522,0
"PGAM1",111,111,NA,0.0682955617806759,0
"PGAP1",113,113,NA,0.0683056627693007,0
"PGAP2",128,128,NA,0.0764195786642356,0
"PGAP3",116,116,NA,0.0712009177458427,0
"PGBD1",93,93,NA,0.0602956449421497,0
"PGBD4",129,129,NA,0.0761844364082853,0
"PGC",62,62,NA,0.039689463133877,0
"PGD",134,134,NA,0.0785918363880758,0
"PGF",53,53,NA,0.0371959097244891,0
"PGGT1B",117,117,NA,0.0724473123705426,0
"PGK1",124,124,NA,0.075087430952275,0
"PGLS",123,123,NA,0.0745642081594358,0
"PGM1",96,96,NA,0.061075395421405,0
"PGM2L1",119,119,NA,0.0727209600090825,0
"PGM3",106,106,NA,0.0683066119605817,0
"PGP",125,125,NA,0.0754060935332193,0
"PGPEP1",115,115,NA,0.0702645607129288,0
"PGRMC1",94,94,NA,0.0596960925362227,0
"PGRMC2",130,130,NA,0.0773113716319503,0
"PGS1",122,122,NA,0.074049385587194,0
"PHACTR1",17,17,NA,0.0111457648294977,0
"PHACTR4",127,127,NA,0.0745389894289111,0
"PHAX",120,120,NA,0.0738164202202958,0
"PHB2",135,135,NA,0.0780808574822067,0
"PHC3",119,119,NA,0.0730088654738922,0
"PHF1",119,119,NA,0.0712538388102471,0
"PHF10",119,119,NA,0.0722285976642657,0
"PHF12",136,136,NA,0.079522181588342,0
"PHF13",116,116,NA,0.0702635331408577,0
"PHF14",124,124,NA,0.074219929546055,0
"PHF19",127,127,NA,0.0750926018406624,0
"PHF20",120,120,NA,0.072822939052022,0
"PHF20L1",95,95,NA,0.0590936884159677,0
"PHF21A",125,125,NA,0.0743956772872539,0
"PHF23",124,124,NA,0.074649191783209,0
"PHF5A",126,126,NA,0.0740287772775855,0
"PHF6",94,94,NA,0.0598292810838051,0
"PHF7",109,109,NA,0.0680798912754851,0
"PHGDH",97,97,NA,0.0606337979899483,0
"PHIP",127,127,NA,0.0762010987718537,0
"PHKA1",69,69,NA,0.0458645474841956,0
"PHKA2",102,102,NA,0.0636302125107206,0
"PHKB",120,120,NA,0.0736843045185084,0
"PHKG2",110,110,NA,0.0689866669325842,0
"PHLDA1",133,133,NA,0.0771215977020537,0
"PHLDA2",125,125,NA,0.0744551816280384,0
"PHLDA3",92,92,NA,0.058378453653094,0
"PHLDB1",80,80,NA,0.0517460021199565,0
"PHLDB2",27,27,NA,0.0181426892472632,0
"PHLDB3",89,89,NA,0.0582868511031002,0
"PHLPP1",122,122,NA,0.0736555280869899,0
"PHOSPHO2",120,120,NA,0.073770952195099,0
"PHOSPHO2-KLHL23",116,116,NA,0.0721444646275236,0
"PHPT1",132,132,NA,0.0780070757576459,0
"PHRF1",120,120,NA,0.0720355145440253,0
"PHTF1",124,124,NA,0.0737733398413329,0
"PHTF2",140,140,NA,0.0805608983839352,0
"PHYH",105,105,NA,0.0666012808676235,0
"PHYHIPL",62,62,NA,0.0421124317621277,0
"PHYKPL",93,93,NA,0.0613553771474486,0
"PI3",31,31,NA,0.0221187400630726,0
"PI4K2A",106,106,NA,0.0670061052313893,0
"PI4K2B",114,114,NA,0.0702977644476416,0
"PI4KA",135,135,NA,0.0771669322605883,0
"PI4KB",107,107,NA,0.0670405835991754,0
"PIAS2",99,99,NA,0.0613751689513905,0
"PIAS3",114,114,NA,0.0714078062361002,0
"PIAS4",116,116,NA,0.071197139883577,0
"PIBF1",121,121,NA,0.0733891401971571,0
"PICALM",132,132,NA,0.0771782399077633,0
"PIDD1",91,91,NA,0.0585196328903561,0
"PIEZO1",107,107,NA,0.0664555451573051,0
"PIF1",121,121,NA,0.0744404445203381,0
"PIGA",97,97,NA,0.0608364368218818,0
"PIGB",125,125,NA,0.0749965216404845,0
"PIGC",123,123,NA,0.0733096891690951,0
"PIGF",122,122,NA,0.0747629005418374,0
"PIGG",118,118,NA,0.0720567092627235,0
"PIGH",107,107,NA,0.0677610088988876,0
"PIGK",99,99,NA,0.0645125694267318,0
"PIGL",132,132,NA,0.0775822857719743,0
"PIGM",116,116,NA,0.0722472684732814,0
"PIGN",112,112,NA,0.0688825286011329,0
"PIGO",127,127,NA,0.0767573892609544,0
"PIGP",125,125,NA,0.073777248245013,0
"PIGQ",89,89,NA,0.0568408211326304,0
"PIGS",104,104,NA,0.0661604760922861,0
"PIGU",126,126,NA,0.0758267876992809,0
"PIGV",126,126,NA,0.0752305821998274,0
"PIGW",129,129,NA,0.0783117146558102,0
"PIGX",111,111,NA,0.0686419656942511,0
"PIGY",125,125,NA,0.0751369586814284,0
"PIH1D1",128,128,NA,0.0761195130803882,0
"PIH1D2",107,107,NA,0.0665190861862263,0
"PIH1D3",86,86,NA,0.0566931785279595,0
"PIK3C3",100,100,NA,0.0635015048100535,0
"PIK3CA",121,121,NA,0.0729352027745679,0
"PIK3CG",76,76,NA,0.0478436163892281,0
"PIK3IP1",119,119,NA,0.0734046862007601,0
"PIK3R1",121,121,NA,0.0737456978549254,0
"PIK3R2",131,131,NA,0.0770267526245026,0
"PIK3R3",136,136,NA,0.0786442477536926,0
"PIK3R4",97,97,NA,0.0624653752150525,0
"PIKFYVE",136,136,NA,0.0790337023793619,0
"PIM1",124,124,NA,0.0731550355826168,0
"PIM2",126,126,NA,0.0744914695137249,0
