Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_PTM	KW-0449~Lipoprotein	51	8.095238095238095	0.0037039015188226445	ACHE, IFITM1, RAB3A, DIRAS1, DIRAS2, GUCA1B, STMN2, GUCA1A, STMN3, AQP4, RAC2, PLEKHN1, LDLRAP1, CCR5, RGS7, CD52, CXADR, RHOH, FGR, RAB32, HCK, LCK, LY6D, CD48, LY6H, NRN1, NTM, HPCA, ITLN1, NOD1, CABP1, THY1, ART4, CPLX3, CDC42, GOLGA7B, RASD2, GNG3, MUC1, RAB29, PDE6C, S1PR5, RAB6B, WNT4, LYN, MARCKSL1, RPE65, GNG13, BFSP1, ZDHHC9, APOC2	503	962	14237	1.500533183435768	0.0919721478009029	0.0333351136694038	0.02839657831097361
UP_SEQ_FEATURE	ACT_SITE:Charge relay system	15	2.380952380952381	0.003793723384592537	ACHE, F10, GZMA, HPN, KLK13, GZMB, TMPRSS11E, TMPRSS13, KLK11, KLK6, GZMK, FAM111A, GZMM, FAP, CFB	608	209	20562	2.4272066230168727	0.9999353666579676	0.4186291282650373	0.4169796833152145
GOTERM_CC_DIRECT	GO:0001750~photoreceptor outer segment	8	1.2698412698412698	0.003861509230618785	OPN1SW, VCAN, GNB1, SAG, RRH, BBS7, PPEF2, BBS4	607	68	20521	3.9773233840488422	0.8444800648421351	0.07143792076644752	0.06757641153582873
GOTERM_BP_DIRECT	GO:0051092~positive regulation of NF-kappaB transcription factor activity	12	1.9047619047619049	0.004034261751200294	PYCARD, CLEC7A, IL1B, TRADD, SPHK1, RTKN2, NOD1, IL1RAP, TLR6, NTS, HSPA1B, LTF	589	141	19256	2.782357403460608	0.9999913882719722	0.22382394523486246	0.22188439631601614
KEGG_PATHWAY	hsa05135:Yersinia infection	12	1.9047619047619049	0.004039470846978288	PYCARD, CDC42, LCK, IL1B, ELMO1, RAC2, LCP2, ARPC5, MEFV, VAV1, ACTB, SKAP2	275	137	8662	2.758964830789649	0.6780446582349935	0.07069073982212004	0.06614633511926946
GOTERM_CC_DIRECT	GO:0043235~receptor complex	15	2.380952380952381	0.004137885824475098	TRADD, EBI3, ITGB2, ITLN1, NR1H4, GPR84, IL2RG, TLR1, ERBB3, ERBB2, ITGB7, TLR6, EPHA1, FGFR3, IMPG2	607	211	20521	2.4033589169015515	0.8639118363681921	0.07371566968787117	0.0697310388939322
SMART	SM00034:CLECT	10	1.5873015873015872	0.004162723442268507	VCAN, KLRK1, CLEC4D, SELL, CLEC12A, CLEC7A, CLEC10A, REG3G, CLEC4E, CLEC18A	384	88	10690	3.163470643939394	0.6562640123180628	0.13433491793150162	0.13066169751931211
UP_SEQ_FEATURE	REGION:Coil 1B	8	1.2698412698412698	0.004182864787983801	KRT80, KRT19, BFSP1, KRT17, NEFL, KRT7, NEFM, KRT75	608	69	20562	3.9210526315789473	0.9999760220480669	0.42841469916976627	0.4267266979910044
GOTERM_BP_DIRECT	GO:0045766~positive regulation of angiogenesis	13	2.0634920634920633	0.004371870028620379	ECM1, HSPB6, PRKCB, SPHK1, ITGB2, ISL1, LRG1, IL1B, CXCR3, CXCR2, EMILIN2, CTSH, EPHA1	589	163	19256	2.607393210911704	0.9999967618115796	0.23797820816169424	0.23591600531800538
GOTERM_CC_DIRECT	GO:0031234~extrinsic component of cytoplasmic side of plasma membrane	6	0.9523809523809524	0.004407021637874675	LYN, FGR, HCK, SYK, LCK, PLEKHA4	607	37	20521	5.482256556391647	0.8805027749375611	0.0753098910509315	0.07123908612925954
UP_SEQ_FEATURE	REGION:Coil 1A	8	1.2698412698412698	0.004532149950487799	KRT80, KRT19, BFSP1, KRT17, NEFL, KRT7, NEFM, KRT75	608	70	20562	3.865037593984962	0.9999901569146594	0.42841469916976627	0.4267266979910044
UP_SEQ_FEATURE	REGION:Linker 1	8	1.2698412698412698	0.004532149950487799	KRT80, KRT19, BFSP1, KRT17, NEFL, KRT7, NEFM, KRT75	608	70	20562	3.865037593984962	0.9999901569146594	0.42841469916976627	0.4267266979910044
GOTERM_CC_DIRECT	GO:0001917~photoreceptor inner segment	8	1.2698412698412698	0.004540513181864893	OPN1SW, GUK1, GUCA1B, SAG, GUCA1A, PPEF2, BBS4, DNM1	607	70	20521	3.863685573076018	0.8879668098362095	0.0753098910509315	0.07123908612925954
UP_SEQ_FEATURE	TRANSMEM:Helical; Signal-anchor for type II membrane protein	23	3.650793650793651	0.004557603182657088	GALNT12, GALNT6, GGT7, CLEC12A, CLEC10A, HPN, MCEMP1, NSG1, TMPRSS11E, TMPRSS13, KLRK1, CLEC4D, B3GNT8, NSG2, AADAC, FAP, CLEC7A, MAN2A1, ST8SIA5, ENPP3, LTB, CLEC4E, CHST5	608	404	20562	1.9253436034392912	0.9999907753987075	0.42841469916976627	0.4267266979910044
UP_KW_CELLULAR_COMPONENT	KW-0966~Cell projection	57	9.047619047619047	0.004576222177483268	NRSN1, RAB3A, GUCA1B, STMN2, GUCA1A, STMN3, AQP4, SLC6A1, SPN, PSTPIP1, DPYSL3, NEFL, NEFM, DIP2A, BBS7, BBS4, ARMC9, NME5, DNM1, FGR, APBB1IP, HCK, VCAN, CEACAM1, RUFY3, ADGRB1, SAG, FSCN2, LCP1, CLEC4E, PPEF2, NECAB2, GRB7, CRMP1, MEFV, CPLX1, AIF1, SAMSN1, CDC42, SH3BP1, DZANK1, ERBB2, LPXN, IMPG2, NEK8, PCDH8, NSG1, ARPC5, PTPN13, DEF6, TTC8, OPN1SW, FAP, NSG2, CALM1, MUC20, MYO1G	557	1265	17910	1.4488543226346675	0.18275463596113806	0.0335589626348773	0.02974544415364124
GOTERM_BP_DIRECT	GO:0002223~stimulatory C-type lectin receptor signaling pathway	5	0.7936507936507936	0.004800726741969441	LYN, KLRK1, TYROBP, SYK, CLEC7A	589	23	19256	7.107108584926552	0.9999990656817339	0.25648327130707105	0.2542607126302333
KEGG_PATHWAY	hsa04662:B cell receptor signaling pathway	9	1.4285714285714286	0.00493192776785072	LILRA6, LYN, IFITM1, SYK, PRKCB, RAC2, PTPN6, LILRB4, VAV1	275	84	8662	3.374805194805195	0.7495150301379297	0.08123175147048244	0.07600971030452286
INTERPRO	IPR016186:C-type_lectin-like/link_sf	10	1.5873015873015872	0.0050116233229925335	VCAN, KLRK1, CLEC4D, SELL, CLEC12A, CLEC7A, CLEC10A, REG3G, CLEC4E, CLEC18A	627	106	20603	3.09996689837802	0.9995593483627232	0.29645679502932754	0.2931799643950632
GOTERM_BP_DIRECT	GO:0045109~intermediate filament organization	8	1.2698412698412698	0.005016979761899283	BFSP2, KRT80, KRT19, BFSP1, KRT17, NEFL, KRT7, KRT75	589	69	19256	3.7904579119608277	0.999999500878537	0.2601639236509176	0.25790947023973115
GOTERM_BP_DIRECT	GO:0042982~amyloid precursor protein metabolic process	4	0.6349206349206349	0.005071780351117702	ACHE, NSG1, LDLRAP1, KLK6	589	12	19256	10.897566496887379	0.9999995742091681	0.2601639236509176	0.25790947023973115
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	31	4.920634920634921	0.005140153777505131	RARG, BEX2, TRADD, ITGB2, CDCA7, CXCR4, NOD1, TCIRG1, CTSS, PYCARD, ADAMTSL4, CXCR3, CTSH, BCL2L15, ZBP1, SRGN, TNFRSF12A, PRKCB, TNFRSF18, GZMA, RASSF7, GZMB, NSG1, CD2, GZMM, SFRP5, IL1B, ELMO1, BIRC5, SGK1, FAIM	589	594	19256	1.7061846535530745	0.9999996507882307	0.2601639236509176	0.25790947023973115
SMART	SM00219:TyrKc	10	1.5873015873015872	0.005200429085730681	LYN, FGR, HCK, ERBB3, SYK, FES, LCK, ERBB2, EPHA1, FGFR3	384	91	10690	3.059180402930403	0.7367848671872873	0.13433491793150162	0.13066169751931211
SMART	SM01391:Filament	9	1.4285714285714286	0.005237468177908441	BFSP2, KRT80, KRT19, BFSP1, KRT17, NEFL, KRT7, NEFM, KRT75	384	75	10690	3.340625	0.7392818496901259	0.13433491793150162	0.13066169751931211
SMART	SM00173:RAS	13	2.0634920634920633	0.0052474577316992815	RAB3A, RASL11B, DIRAS1, DIRAS2, RHOH, RAB32, CDC42, RASD2, RHOT1, RIT2, RAB29, RAC2, RAB6B	384	143	10690	2.5307765151515147	0.7399512439128729	0.13433491793150162	0.13066169751931211
GOTERM_BP_DIRECT	GO:0042742~defense response to bacterium	13	2.0634920634920633	0.00529816728246066	FCER1G, SYK, HP, NR1H4, NOD1, PPBP, CFP, MPEG1, SPN, CLEC4D, SLAMF8, TLR6, CLEC4E	589	167	19256	2.5449406789138194	0.9999997791645557	0.2621614099775221	0.2598896473260704
GOTERM_BP_DIRECT	GO:0033007~negative regulation of mast cell activation involved in immune response	3	0.4761904761904762	0.005361359857425928	CD300A, PTPN6, ENPP3	589	4	19256	24.519524617996606	0.9999998161481316	0.2621614099775221	0.2598896473260704
UP_SEQ_FEATURE	TRANSMEM:Helical	190	30.158730158730158	0.005552984917922157	IFITM1, PGAP2, CLEC10A, RRH, AQP4, FAIM2, IL1RAP, CELSR1, ABCA13, KRTCAP3, FAM162A, DUOXA1, NIPAL2, CCRL2, LRAT, SLC16A8, ENPP3, SLC16A3, DGAT2, CXADR, KCNK10, CD300A, SLC6A15, SLC35C1, SLC6A13, CACNA2D3, MCEMP1, CYBA, MPEG1, ARMCX3, CH25H, SLC5A9, TYROBP, CLEC4D, ADGRB1, MALL, MYADM, TCTA, PTPRCAP, RELL2, CLEC4E, SLC27A3, EPHA1, PFN2, NDRG4, KCNE2, IGSF6, IGSF3, SLC45A1, HPN, IL20RB, CEND1, CSF2RB, GPR84, ADIPOR1, ART4, TMEM243, KLRK1, RHOT1, TSPAN8, MAN2A1, CLEC7A, SLAMF8, ST8SIA5, CD300LD, SLC15A3, TSPAN1, TRPM3, IMPG2, TMEM184A, SDR42E1, CADM3, GGT7, LRRN3, SLC52A3, NKG7, PILRA, NSG1, GPR137B, COL1A1, FA2H, SLC6A6, PTPRC, SELL, ARMC10, NSG2, FES, REEP4, FXYD3, EBPL, CSPG5, FXYD6, FXYD5, SERINC2, PAM, FGFR3, SCN2B, ACHE, KCNK6, NRSN1, CCDC127, PODXL2, ITGB2, TCIRG1, SLC6A1, SLC7A10, CD3D, VSIG10L, SPN, SERP2, ADGRE1, GPR132, ADGRE5, GSG1, ITGB7, QRFPR, CCR5, BBS4, CCR2, CD52, FCER1G, SVOP, TRPC3, TNFRSF12A, TNFRSF18, NFAM1, ABCC6, SYP, TMPRSS11E, TNFRSF1B, IL17RC, GJD2, TLR1, CEACAM1, MDFIC, RDH5, TRIM59, CD48, TLR6, LTB, RGR, SLC25A12, HCST, VAMP2, SEC22C, LILRA6, PTGER4, GRAMD1B, NDUFB8, SELPLG, CLEC12A, PTAFR, NDUFA4L2, CXCR4, RRBP1, ATP10A, CXCR6, ATP2C2, IL2RG, ATP6AP1L, MUC1, CLMP, ERBB3, CXCR3, ERBB2, CXCR2, ATP6V0E2, LRRC25, LRRC26, GABRA1, SEMA4D, IL10RA, KCNJ13, CMTM5, PCDH8, GDAP1, LILRB4, CD2, OPN1SW, EVI2A, TSPAN13, AADAC, TMEM54, GPAM, CD6, ZDHHC9, RNF149, CD5, IL2RB, SLC28A2	608	5455	20562	1.1779330889092574	0.9999992718447945	0.5033384186316584	0.5013552097324006
KEGG_PATHWAY	hsa05132:Salmonella infection	17	2.6984126984126986	0.005561095898780317	ANXA2, TRADD, RHOH, NOD1, ARPC5, ACTB, CDC42, PYCARD, KLC3, MYL7, CYTH4, PTPRC, IL1B, ELMO1, DYNLRB2, TLR6, PFN2	275	249	8662	2.1504782767433372	0.7901689468268244	0.08650593620324937	0.08094484030446905
UP_KW_BIOLOGICAL_PROCESS	KW-0532~Neurotransmitter transport	6	0.9523809523809524	0.005567762503277801	SLC6A6, SLC6A15, SLC6A13, SLC6A1, CPLX1, CPLX3	359	37	11447	5.1706692765188595	0.45890760517186147	0.10207564589342634	0.09929176464178745
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	29	4.603174603174604	0.006131780827963791	ACHE, SELPLG, NTM, ITGB2, ADGRE1, VTN, PSTPIP1, ADGRE5, CXCR3, CCL4, LPXN, ITGB7, TNFRSF12A, AMBP, SEMA4D, CD300A, PCDH8, GRHL2, COL1A1, HCK, VCAN, CEACAM1, THEMIS2, SELL, FAP, FES, ADGRB1, LY6D, PKP1	589	551	19256	1.7206683942453758	0.9999999803393488	0.29483646147792564	0.2922815527996074
GOTERM_CC_DIRECT	GO:0044297~cell body	8	1.2698412698412698	0.006164169564774309	GNG3, CXADR, RIT2, DPYSL3, RDH5, PTPN13, RLBP1, RPE65	607	74	20521	3.6548377042610984	0.9489087262071108	0.09883218535521476	0.09348990506574367
KEGG_PATHWAY	hsa05120:Epithelial cell signaling in Helicobacter pylori infection	8	1.2698412698412698	0.006421274991399734	LYN, CDC42, ATP6V1G2, CXCR2, CXCL1, NOD1, TCIRG1, ATP6V0E2	275	70	8662	3.599792207792208	0.835320549185828	0.09462931566273293	0.0885460025129858
GOTERM_BP_DIRECT	GO:0050732~negative regulation of peptidyl-tyrosine phosphorylation	4	0.6349206349206349	0.006445153034499257	SEMA4D, LRRK1, PTPN6, SAMSN1	589	13	19256	10.059292150972967	0.9999999920845293	0.3041343495555611	0.3014988699233639
GOTERM_BP_DIRECT	GO:0042554~superoxide anion generation	5	0.7936507936507936	0.006535989487849147	NCF2, NCF4, ACP5, NOXO1, CYBA	589	25	19256	6.538539898132428	0.9999999939197614	0.3041343495555611	0.3014988699233639
UP_SEQ_FEATURE	REGION:Tail	8	1.2698412698412698	0.006618245954755635	BFSP2, KRT80, BFSP1, KRT17, NEFL, KRT7, NEFM, KRT75	608	75	20562	3.6073684210526316	0.9999999520419132	0.5792106287299932	0.5769284749524912
GOTERM_MF_DIRECT	GO:0038023~signaling receptor activity	15	2.380952380952381	0.006645409034616969	SEMA4D, CD300A, IL10RA, RRBP1, CSF2RB, REG3G, ADIPOR1, CD2, TLR1, OPN1SW, KLRK1, CD5, CXCR3, SLAMF8, TLR6	605	206	18883	2.272687153975768	0.995721218681789	0.32091327339528025	0.3173824427589018
GOTERM_MF_DIRECT	GO:0001540~beta-amyloid binding	9	1.4285714285714286	0.0066693467576036235	CST3, ACHE, ITGB2, TLR6, DLGAP3, MAPK8IP2, LDLRAP1, GPRASP2, CRYAB	605	87	18883	3.2287831290966085	0.995804737381306	0.32091327339528025	0.3173824427589018
KEGG_PATHWAY	hsa04727:GABAergic synapse	9	1.4285714285714286	0.0069811660302994015	GABRA1, GNG3, PRKCB, GAD1, GNB1, SLC6A13, GNB5, SLC6A1, GNG13	275	89	8662	3.185209397344229	0.8593641771353986	0.09773632442419163	0.09145327499692216
GOTERM_BP_DIRECT	GO:0006469~negative regulation of protein kinase activity	7	1.1111111111111112	0.007035397121850324	CEACAM1, PTPRC, CAMK2N2, INPP5K, TRIM27, THY1, EPHA1	589	56	19256	4.086587436332768	0.9999999985746615	0.3221765189926696	0.3193846947379671
KEGG_PATHWAY	hsa05170:Human immunodeficiency virus 1 infection	15	2.380952380952381	0.007342418049847504	PRKCB, TRADD, CXCR4, CALML4, SAMHD1, TNFRSF1B, CD3D, GNG13, CCNB2, GNG3, GNB1, RAC2, GNB5, CALM1, CCR5	275	212	8662	2.2286449399656947	0.8729864820795258	0.09789890733130005	0.09160540614571648
UP_KW_LIGAND	KW-0430~Lectin	14	2.2222222222222223	0.007483339196272936	GALNT12, GALNT6, CLEC12A, CLEC10A, ITLN1, REG3G, CLEC18A, LGALS3, VCAN, KLRK1, CLEC4D, SELL, CLEC7A, CLEC4E	230	183	6921	2.302066999287242	0.23118260469817808	0.13095843593477638	0.13095843593477638
GOTERM_BP_DIRECT	GO:0050900~leukocyte migration	5	0.7936507936507936	0.007541038608878673	LYN, SELPLG, SELL, LCK, ITGB7	589	26	19256	6.287057594358104	0.9999999996721097	0.3399358810408589	0.3369901628342657
INTERPRO	IPR005225:Small_GTP-bd_dom	13	2.0634920634920633	0.00767963940645974	RAB3A, RASL11B, DIRAS1, DIRAS2, RHOH, RAB32, CDC42, RASD2, RHOT1, RIT2, RAB29, RAC2, RAB6B	627	176	20603	2.4271331738437003	0.9999929103327919	0.437455015079077	0.4326196865638987
UP_SEQ_FEATURE	DOMAIN:Chemokine interleukin-8-like	5	0.7936507936507936	0.007692170070986627	CXCL9, CCL4, CCL3, PPBP, CXCL5	608	27	20562	6.262792397660818	0.9999999969195834	0.6507575880054686	0.6481935313151398
UP_KW_PTM	KW-1015~Disulfide bond	162	25.71428571428571	0.007700672591917328	GALNT12, CSF3, IL1RN, CLEC10A, HP, RRH, IL1RAP, CELSR1, CLEC18A, LGALS3, CCRL2, ENPP3, PGLYRP1, CPA2, CXADR, CD300A, SLC6A13, CACNA2D3, CARTPT, MPEG1, TYROBP, CLEC4D, SFRP5, ADGRB1, SCG5, LY6D, PLBD1, CLEC4E, LY6H, EPHA1, CFB, IGSF6, IGSF3, NTM, HPN, IL20RB, CSF2RB, REG3G, THY1, CFP, KLK6, ART4, VTN, KLRK1, MAN2A1, CLEC7A, ADAMTS17, SLAMF8, ST8SIA5, CD300LD, WNT4, IMPG2, NAPSA, CADM3, AMBP, LRRN3, SLC52A3, LY86, PPBP, TMPRSS13, COL1A1, CXCL10, BMP2, SELL, COL9A1, CSPG5, PAM, FGFR3, SCN2B, ACHE, CXCL9, SRXN1, PODXL2, ITGB2, CXCL1, SLC6A1, SLC7A10, CD3D, VSIG10L, WFDC2, CXCL5, CTSS, ADGRE1, GPR132, ADGRE5, ADAMTS1, ACP5, EMILIN2, SOSTDC1, TIMP3, CTSH, ITGB7, RSPO1, CCR5, CCR2, SRGN, FCER1G, TNFRSF12A, TNFRSF18, NFAM1, MMP3, TMPRSS11E, TNFRSF1B, IL17RC, TLR1, CEACAM1, VCAN, MMP19, CD48, TLR6, SGK1, RGR, CRYAA, HCST, LTF, LILRA6, PTGER4, SELPLG, CLEC12A, PON1, PTAFR, ITLN1, CXCR4, GLRX, CXCR6, IL2RG, CST3, MUC1, CLMP, ERBB3, CXCR3, ERBB2, CCL4, CXCR2, AGR2, CCL3, CCL17, SH2B2, LRRC26, GALNT6, GABRA1, SEMA4D, F10, IL10RA, GZMA, OSM, KLK13, GZMB, MUC5B, LILRB4, KLK11, CD2, GZMK, OPN1SW, GZMM, LRG1, AADAC, FAP, CD6, CD5, IL2RB, PTX3	503	3870	14237	1.1848259281520181	0.1820813299621884	0.04718877803840297	0.04019784795863956
INTERPRO	IPR016187:CTDL_fold	10	1.5873015873015872	0.008003615013382873	VCAN, KLRK1, CLEC4D, SELL, CLEC12A, CLEC7A, CLEC10A, REG3G, CLEC4E, CLEC18A	627	114	20603	2.882425361649738	0.9999957094035798	0.4396271389493878	0.43476780126269104
GOTERM_BP_DIRECT	GO:0051279~regulation of release of sequestered calcium ion into cytosol	4	0.6349206349206349	0.008018887227444878	LYN, PTPN6, CYBA, CORO1A	589	14	19256	9.340771283046326	0.9999999999182818	0.3505225704724011	0.34748511318927805
GOTERM_BP_DIRECT	GO:1900271~regulation of long-term synaptic potentiation	4	0.6349206349206349	0.008018887227444878	CALB2, SCGN, CALB1, NSG1	589	14	19256	9.340771283046326	0.9999999999182818	0.3505225704724011	0.34748511318927805
UP_SEQ_FEATURE	DOMAIN:Armadillo repeat-containing	3	0.4761904761904762	0.008199793043954512	ARMCX3, ARMC10, GPRASP2	608	5	20562	20.29144736842105	0.9999999991593681	0.6713249917921469	0.668679897261839
GOTERM_CC_DIRECT	GO:0001533~cornified envelope	7	1.1111111111111112	0.008393819784769784	SCEL, KRT17, ANXA2, PKP1, KRT75, EVPL, KLK6	607	60	20521	3.944179022515102	0.9826552854640006	0.13023959085400857	0.12319961297000813
GOTERM_BP_DIRECT	GO:0050860~negative regulation of T cell receptor signaling pathway	5	0.7936507936507936	0.008642677338507786	LGALS3, CEACAM1, PTPN6, THY1, LILRB4	589	27	19256	6.0542036093818785	0.9999999999866899	0.37145315903142456	0.3682343274973568
KEGG_PATHWAY	hsa04145:Phagosome	12	1.9047619047619049	0.008724265794359793	ATP6V1G2, NCF2, CLEC7A, NCF4, ITGB2, CYBA, TCIRG1, TLR6, ATP6V0E2, CORO1A, CTSS, ACTB	275	152	8662	2.486698564593302	0.9140089966740327	0.11103611011003373	0.10389807446010299
UP_KW_PTM	KW-0636~Prenylation	14	2.2222222222222223	0.008738662599704253	RAB3A, DIRAS1, DIRAS2, RHOH, CPLX3, GNG13, RAB32, CDC42, RASD2, GNG3, RAB29, RAC2, PDE6C, RAB6B	503	174	14237	2.277347409794109	0.20403796112196715	0.04718877803840297	0.04019784795863956
GOTERM_BP_DIRECT	GO:0010829~negative regulation of glucose transport	3	0.4761904761904762	0.008755221772664426	PRKCB, IL1B, INPP5K	589	5	19256	19.615619694397285	0.9999999999904075	0.37145315903142456	0.3682343274973568
GOTERM_MF_DIRECT	GO:0030246~carbohydrate binding	15	2.380952380952381	0.008871676539251389	GALNT12, GALNT6, AMBP, CLEC12A, CLEC10A, CLEC18A, LGALS3, VCAN, KLRK1, CLEC4D, SELL, CLEC7A, MAN2A1, COL9A1, CLEC4E	605	213	18883	2.1979979047840765	0.999317272050574	0.38724278362601267	0.38298216620225456
GOTERM_MF_DIRECT	GO:0004888~transmembrane signaling receptor activity	14	2.2222222222222223	0.008994636783489291	IGSF6, SEMA4D, CLEC12A, CD300A, NFAM1, CD3D, SPN, TLR1, EVI2A, ADGRE5, ERBB3, ERBB2, CD300LD, TLR6	605	192	18883	2.2758436639118456	0.9993831607999011	0.38724278362601267	0.38298216620225456
UP_KW_CELLULAR_COMPONENT	KW-0965~Cell junction	23	3.650793650793651	0.009082947931676215	GRB7, MPP3, CADM3, CLIC4, CXADR, CXCR4, EVPL, APBB1IP, GJD2, HCK, CEACAM1, CLMP, SH3BP1, SAPCD2, FAP, FES, RUFY3, ADGRB1, PKP1, LPXN, LCP1, TNS4, TJP3	557	409	17910	1.8081935622637866	0.33066846494887536	0.05709281557053621	0.050604995619338906
GOTERM_CC_DIRECT	GO:0101003~ficolin-1-rich granule membrane	7	1.1111111111111112	0.009083308312509784	LGALS3, CLEC4D, FCER1G, CD300A, ITGB2, PKP1, TCIRG1	607	61	20521	3.8795203500148543	0.9875872994497875	0.13402668247659422	0.12678199693731884
BIOCARTA	h_ccr5Pathway:Pertussis toxin-insensitive CCR5 Signaling in Macrophage	5	0.7936507936507936	0.00908425039496171	PRKCB, CCL4, CXCR4, CALM1, CCR5	84	17	1623	5.682773109243697	0.7821617697558787	0.5056899386528685	0.5056899386528685
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	86	13.65079365079365	0.0091951777998495	CLIC4, IL1RN, ECM1, ITGB2, HP, LSP1, WFDC2, ACTB, SPN, LGALS3, CALB1, ADGRE5, ARHGDIB, CAPN5, RAC2, CTSH, ITGB7, ENPP3, PGLYRP1, ANXA2, CD300A, PRKCB, NCOA3, ACOT11, SLC6A13, ARMC9, KRT7, KRT75, NCCRP1, DNM1, FGR, CEACAM1, SLC5A9, B3GNT8, LCK, CD48, LCP1, CRYAB, CFB, LTF, PFN2, NAPB, HPN, PON1, ITLN1, CXCR4, GLRX, THY1, CORO1A, EVPL, CST3, CDC42, VTN, SCEL, MUC1, TTR, TSPAN8, MAN2A1, RAB29, SNCG, CKB, TSPAN1, WNT4, LYN, LRRC26, NAPSA, MARCKSL1, AMBP, GOT1, PILRA, ARPC5, HSPA12A, PTPN13, MUC5B, LILRB4, KLK11, KRT19, PTPRC, LRG1, FXYD3, GNB1, PTPN6, PAM, SERINC2, HSPA1B, MYO1G	607	2241	20521	1.2973776857383772	0.9882434015708627	0.13402668247659422	0.12678199693731884
UP_KW_BIOLOGICAL_PROCESS	KW-0581~Phagocytosis	5	0.7936507936507936	0.009343598341963829	HCK, SH3BP1, ITGB2, ADGRB1, ELMO1	359	27	11447	5.904776642938203	0.6439298775208059	0.14682797394514588	0.1428235746557328
GOTERM_BP_DIRECT	GO:0042098~T cell proliferation	6	0.9523809523809524	0.00964663578612275	SPN, SASH3, EBI3, IL20RB, PTPN6, CORO1A	589	43	19256	4.561772021952857	0.9999999999992844	0.40001463888885697	0.39654830752933484
GOTERM_BP_DIRECT	GO:0009636~response to toxic substance	8	1.2698412698412698	0.00972711112151953	LYN, PON1, CCL4, CCL3, NEFL, SLC6A1, INMT, ATF4	589	78	19256	3.353097383657655	0.9999999999994339	0.40001463888885697	0.39654830752933484
GOTERM_BP_DIRECT	GO:0060349~bone morphogenesis	5	0.7936507936507936	0.009844381061042927	OSR2, ACP5, HAS2, FGFR3, LTF	589	28	19256	5.837982051903954	0.9999999999995978	0.40001463888885697	0.39654830752933484
INTERPRO	IPR008266:Tyr_kinase_AS	9	1.4285714285714286	0.009979884903272417	LYN, FGR, HCK, SYK, FES, LCK, ERBB2, EPHA1, FGFR3	627	98	20603	3.0177228786251344	0.9999998002436267	0.5292780338356199	0.5234277564785292
GOTERM_MF_DIRECT	GO:0003924~GTPase activity	21	3.3333333333333335	0.010094056512673909	RAB3A, RASL11B, DIRAS1, DIRAS2, RHOH, GNL1, DNM1, RAB32, CDC42, RASD2, GNG3, RHOT1, RIT2, ARHGDIB, EEF1A2, GNB1, RAB29, RAC2, GNB5, RAB6B, RGS7	605	353	18883	1.8567789665909675	0.9997512081117962	0.3921842447237467	0.38786925914610154
UP_KW_MOLECULAR_FUNCTION	KW-0829~Tyrosine-protein kinase	10	1.5873015873015872	0.01010121327924932	LYN, FGR, HCK, ERBB3, SYK, FES, LCK, ERBB2, EPHA1, FGFR3	370	116	11872	2.766076421248835	0.6110053289445927	0.23485320874254667	0.23485320874254667
GOTERM_MF_DIRECT	GO:0002020~protease binding	10	1.5873015873015872	0.010370490422331381	PYCARD, COL1A1, CST3, ECM1, SELL, ANXA2, FAP, ADAMTSL4, TIMP3, ANXA9	605	113	18883	2.7620858626490166	0.999802021954025	0.3921842447237467	0.38786925914610154
KEGG_PATHWAY	hsa04380:Osteoclast differentiation	11	1.746031746031746	0.010402428331196409	LILRA6, TYROBP, SYK, NCF2, LCK, IL1B, NCF4, ACP5, LCP2, CYBA, LILRB4	275	135	8662	2.5665185185185186	0.9464925986829229	0.12663825794499978	0.11849722707710693
GOTERM_MF_DIRECT	GO:0042169~SH2 domain binding	6	0.9523809523809524	0.010547742523132552	SYK, LCK, PTPN6, SYP, SKAP1, SH2B2	605	42	18883	4.458795749704842	0.9998290054973933	0.3921842447237467	0.38786925914610154
GOTERM_BP_DIRECT	GO:0007268~chemical synaptic transmission	15	2.380952380952381	0.01056642281145101	GAD1, PCDH8, CARTPT, SLC6A1, CPLX1, GJD2, OMP, RIT2, UNC119, KCNMB4, SNCG, TAC1, SNCB, FGF12, SCN2B	589	228	19256	2.1508354928067197	0.9999999999999509	0.41391126715943877	0.4103245144110901
GOTERM_BP_DIRECT	GO:0042102~positive regulation of T cell proliferation	7	1.1111111111111112	0.010594208160933075	SPN, SASH3, PTPRC, CD6, IL1B, AIF1, CORO1A	589	61	19256	3.7516212530268027	0.9999999999999548	0.41391126715943877	0.4103245144110901
GOTERM_BP_DIRECT	GO:0043409~negative regulation of MAPK cascade	6	0.9523809523809524	0.010616788135112121	DUSP2, RNF149, PTPN6, DUSP16, PPEF2, LILRB4	589	44	19256	4.458095385090291	0.9999999999999577	0.41391126715943877	0.4103245144110901
